name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Jakarta,2024-07-21,33.8,24.6,29.1,37.2,24.6,31.7,22,67.1,0,0,0,,0,0,22,15.8,33,1011.4,43.3,6.4,230.6,20,8,10,2024-07-21T06:04:51,2024-07-21T17:53:36,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-22,32.7,25.3,29.1,36.5,25.3,32.1,22.5,68.5,0,0,0,,0,0,23.8,14.6,19.2,1011.7,47.3,6,223.6,19.5,8,10,2024-07-22T06:04:48,2024-07-22T17:53:44,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-07-23,32.7,24.3,28.8,36.7,24.3,31,21.6,65.7,0,0,0,,0,0,23.8,18.1,296.6,1011.1,39.5,5.9,229.2,19.7,8,10,2024-07-23T06:04:44,2024-07-23T17:53:52,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-24,32.7,24.7,28.6,37.4,24.7,31.3,22.1,68.7,0,0,0,rain,0,0,19.4,15.8,259.5,1009.3,50.7,5.8,182.4,15.6,6,10,2024-07-24T06:04:40,2024-07-24T17:53:59,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-25,31.7,25,28.3,36,25,31,22.2,69.9,0,0,0,,0,0,33.5,14.8,331,1008.7,52.6,6.4,205.5,17.7,7,10,2024-07-25T06:04:34,2024-07-25T17:54:05,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-07-26,32.1,25,28.9,36.9,25,31.6,22.1,67.6,0,0,0,rain,0,0,19.8,22.3,58.2,1009.7,48.7,6,224.4,19.4,7,10,2024-07-26T06:04:28,2024-07-26T17:54:12,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-27,33.7,24.6,29.3,38.4,24.6,32.4,22.6,68.5,0,0,0,,0,0,21.6,18.3,69.4,1010.8,43.8,6.1,251.6,22,9,10,2024-07-27T06:04:21,2024-07-27T17:54:17,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-28,33.4,25.3,29.1,37.8,25.3,32.1,22.7,69.3,0,0,0,,0,0,17.6,18.4,46.2,1010.4,47.9,5.9,235.9,20.5,9,10,2024-07-28T06:04:14,2024-07-28T17:54:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-29,33.3,25,29.2,37.1,25,31.9,22,66.2,0,0,0,,0,0,20.9,22.3,73.3,1009.3,41.1,6.3,228.8,19.8,8,10,2024-07-29T06:04:05,2024-07-29T17:54:27,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-30,34.4,24.3,29.3,37.2,24.3,31.8,21.8,65.4,0,0,0,,0,0,19.8,25.1,72.4,1010.6,38.2,5.5,255.5,22,9,10,2024-07-30T06:03:56,2024-07-30T17:54:32,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-07-31,33.7,24,29.2,39.5,24,32.2,22.8,70.1,0,0,0,,0,0,23.4,20.6,42.4,1011.8,36.8,5.7,253.5,21.8,9,10,2024-07-31T06:03:46,2024-07-31T17:54:35,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-01,32.7,25,28.1,37,25,30.9,23.3,76.1,0,0,0,rain,0,0,21.6,25.2,308.6,1011.8,46.2,5.7,233.2,20.3,8,10,2024-08-01T06:03:36,2024-08-01T17:54:39,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-02,32.1,24.3,27.6,38.2,24.3,30.1,23.3,78.2,2.957,100,8.33,rain,0,0,27,15.5,122.6,1011.1,47.9,5.6,209.3,18.2,7,30,2024-08-02T06:03:25,2024-08-02T17:54:42,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-03,33,24.2,27.8,39.1,24.2,30,23.5,78.8,0.234,100,12.5,rain,0,0,23.4,23.1,118.5,1011.5,47,6,212.3,18.2,8,30,2024-08-03T06:03:13,2024-08-03T17:54:44,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-04,33.7,25,28.9,39,25,32,23.5,73.9,0.019,100,8.33,rain,0,0,18.7,17.8,332.5,1011.3,55,5.7,236.4,20.6,9,10,2024-08-04T06:03:00,2024-08-04T17:54:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-05,31.4,25,28.1,36,25,30.5,22.8,73.8,5.31,100,12.5,rain,0,0,21.6,17.9,324.5,1010.7,64.7,5.7,226.1,19.5,8,10,2024-08-05T06:02:47,2024-08-05T17:54:47,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-06,33.4,25,29,36.9,25,31.8,22.6,69.7,0,0,0,rain,0,0,19.8,21.1,77,1010.3,43.1,6.4,248.9,21.5,9,10,2024-08-06T06:02:32,2024-08-06T17:54:48,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-07,32.7,25,28.9,38.1,25,31.8,22.5,69.6,0,0,0,,0,0,24.1,27.7,68.2,1010.9,48.2,5.8,241.1,20.7,9,10,2024-08-07T06:02:18,2024-08-07T17:54:48,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-08,33.4,24.6,29,36.9,24.6,31.9,22.4,68.3,0,0,0,rain,0,0,24.8,19.5,98.8,1011.6,45.5,5.5,216.6,18.6,8,30,2024-08-08T06:02:02,2024-08-08T17:54:48,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-09,34.6,25.3,29.6,40.3,25.3,32.9,22.8,68.1,0,0,0,,0,0,44.6,21.1,69.8,1010.3,36.3,6.2,251.5,21.6,9,30,2024-08-09T06:01:46,2024-08-09T17:54:48,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-10,33.4,25.3,29.5,37.9,25.3,33.3,23.3,70.4,0,0,0,rain,0,0,19.1,24.3,58.1,1009.7,38.8,6.6,230.5,19.9,8,10,2024-08-10T06:01:29,2024-08-10T17:54:47,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-11,32.7,26,29.1,37.7,26,32.6,23.2,70.9,0.004,100,4.17,rain,0,0,33.5,16.2,359,1009.1,56.5,5.7,240.1,20.8,8,10,2024-08-11T06:01:12,2024-08-11T17:54:45,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-12,32.7,25,28.3,34.8,25,29.7,20.4,63.6,0.2,100,8.33,rain,0,0,20.5,25.1,80.3,1008.9,43.2,6.5,223.3,19.4,7,10,2024-08-12T06:00:53,2024-08-12T17:54:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999"
Jakarta,2024-08-13,34,23.3,28.7,36.2,23.3,30,20.2,61.5,0,0,0,,0,0,35.3,23.9,83.9,1010.1,32.4,6.9,276.3,23.8,9,10,2024-08-13T06:00:35,2024-08-13T17:54:40,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-14,34.3,24.3,29.1,38.1,24.3,31.4,21.8,66.2,0,0,0,,0,0,35.3,16.8,61.4,1009.6,30.7,5.6,265,22.9,9,10,2024-08-14T06:00:15,2024-08-14T17:54:37,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-15,33.7,25,29.1,39.5,25,31.9,22.2,67.5,0,0,0,rain,0,0,26.3,19.8,9.1,1008.9,41.5,5.6,254.6,22,9,10,2024-08-15T05:59:55,2024-08-15T17:54:34,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-16,34.4,25.3,29,37.5,25.3,31.7,21.9,66.3,0,0,0,,0,0,19.4,22.6,345,1009,45,5.9,249.7,21.7,9,10,2024-08-16T05:59:34,2024-08-16T17:54:30,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-17,33.7,26,29.4,38.5,26,32.4,22.2,66.2,0,0,0,,0,0,27,22.6,55.6,1009.5,43.4,6.4,232.4,20.2,8,10,2024-08-17T05:59:13,2024-08-17T17:54:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-18,34.4,25,29.1,37.5,25,32,22.8,70.7,0,0,0,,0,0,24.5,15.8,48.7,1009.9,35.6,6,262.1,22.4,9,10,2024-08-18T05:58:51,2024-08-18T17:54:21,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-19,33.4,25,29.2,38.6,25,32.5,23,70.4,0,0,0,,0,0,25.9,19.5,38.3,1009.4,33.7,5.8,267.8,23.1,9,10,2024-08-19T05:58:29,2024-08-19T17:54:16,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-20,34.4,24,28.7,39.9,24,31.7,22.9,72.2,0,0,0,,0,0,24.8,21.7,25,1010.3,39.1,5,269.1,23.1,9,10,2024-08-20T05:58:06,2024-08-20T17:54:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-21,33.7,24.7,29.1,38.2,24.7,32.2,22.8,70.1,0,0,0,,0,0,27,23.1,35.3,1011,35.2,5.5,260,22.4,9,10,2024-08-21T05:57:43,2024-08-21T17:54:05,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-22,33.7,26,29.3,39.8,26,32.8,22.9,69.2,0,0,0,,0,0,29.9,20.1,74.1,1010.9,37,6.3,240.3,20.7,9,10,2024-08-22T05:57:19,2024-08-22T17:53:58,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-23,33.4,26,29.1,37.5,26,32.3,23,70.6,0,0,0,rain,0,0,24.8,14.8,28,1011.9,46.7,6,228.6,19.7,8,10,2024-08-23T05:56:54,2024-08-23T17:53:51,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-24,32.7,24.3,28.8,38.1,24.3,31.9,22.8,70.6,0.026,100,4.17,rain,0,0,20.9,21.1,351.2,1011.5,46,5.1,254.9,22.1,9,10,2024-08-24T05:56:29,2024-08-24T17:53:44,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-25,33.7,26,29.1,36.4,26,31.1,21.6,65.5,0,0,0,rain,0,0,23.4,21.8,58.1,1010.8,39.6,6.3,252,21.9,9,10,2024-08-25T05:56:03,2024-08-25T17:53:37,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-26,33.7,24.6,29.1,37.9,24.6,31.8,22.2,67.9,0,0,0,rain,0,0,22.3,21.8,311.1,1010.5,36.8,6.1,254.2,22,9,10,2024-08-26T05:55:38,2024-08-26T17:53:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-27,34.4,24.7,29.1,38.2,24.7,32.2,22.5,68.8,0,0,0,,0,0,31.7,21.9,302.1,1010.8,38.6,5.9,260.2,22.7,9,10,2024-08-27T05:55:11,2024-08-27T17:53:21,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-28,34.1,25.3,29.4,37.7,25.3,32,21.5,63.4,0,0,0,,0,0,23.8,25.3,9.7,1010.9,47.6,6.1,256.1,22.1,9,10,2024-08-28T05:54:44,2024-08-28T17:53:13,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-29,33.7,25.7,29.3,38.4,25.7,32.2,22.3,67,0.011,100,4.17,rain,0,0,23.8,18.1,259.6,1010.7,47.4,5.6,232.5,20,8,10,2024-08-29T05:54:17,2024-08-29T17:53:04,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-08-30,34.1,24,29,37.7,24,31.3,21.5,65.2,0,0,0,,0,0,20.5,18.1,4,1010.5,42.7,5.6,240.7,20.8,9,10,2024-08-30T05:53:49,2024-08-30T17:52:55,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-08-31,33.4,24.3,29,36.6,24.3,31.3,21.5,65.2,0,0,0,,0,0,27,21.7,47.9,1009.9,38.2,6.8,265.6,22.9,9,10,2024-08-31T05:53:21,2024-08-31T17:52:46,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-01,33.7,24,29.2,38.9,24,32.6,22.8,69.5,0,0,0,rain,0,0,26.6,17,350.9,1009.7,37,6.4,260.4,22.5,9,10,2024-09-01T05:52:53,2024-09-01T17:52:36,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-02,34.4,25.7,29.8,40.2,25.7,33.9,23.5,70,0.035,100,8.33,rain,0,0,22.3,20.6,51.9,1010.3,52.2,6.1,264.7,22.6,10,10,2024-09-02T05:52:24,2024-09-02T17:52:27,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-03,33,25,29.2,39.3,25,32.8,23.1,70.5,0.002,100,4.17,rain,0,0,26.3,22.3,1.2,1010.6,45.2,5.9,256.8,22.2,9,10,2024-09-03T05:51:55,2024-09-03T17:52:17,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-04,34.4,26,29.8,37.9,26,32.5,21.7,62.7,0,0,0,rain,0,0,22.7,20.1,75.1,1009.6,42.4,7.2,263.8,22.9,9,10,2024-09-04T05:51:26,2024-09-04T17:52:06,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-05,33.3,25.7,29.5,38.9,25.7,32.7,22.8,68.3,0,0,0,rain,0,0,25.2,29,34.7,1009.4,47.9,6.7,259.7,22.3,9,10,2024-09-05T05:50:57,2024-09-05T17:51:56,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
Jakarta,2024-09-06,34.7,26,30.1,39.6,26,33.9,23.1,67.4,0,0,0,rain,0,0,27.7,24.4,72.2,1009.7,43.6,6.9,268.1,23.2,9,10,2024-09-06T05:50:27,2024-09-06T17:51:45,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-07,35.4,25.9,30.4,38.6,25.9,33.2,21.8,62,0,0,0,,0,0,46.4,23.1,80.8,1010.5,43.2,6.8,280.2,24.2,9,10,2024-09-07T05:49:57,2024-09-07T17:51:35,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-08,34.7,26,30.4,38.9,26,33.9,22.5,64,0,0,0,,0,0,40.7,41.3,54,1011.1,44.7,7,263.5,22.8,9,10,2024-09-08T05:49:26,2024-09-08T17:51:24,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-09,32.8,24.9,28.4,37.8,24.9,31.2,23.4,75.6,10.651,100,8.33,rain,0,0,34.2,21.7,189.5,1010.5,47.3,6.7,239.8,20.6,8,10,2024-09-09T05:48:56,2024-09-09T17:51:13,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-10,31.3,24.4,27.5,35.9,24.4,29.9,23.6,80.1,10.617,100,12.5,rain,0,0,22,24.8,19.7,1010.5,61.5,5.5,213,18.4,8,10,2024-09-10T05:48:25,2024-09-10T17:51:02,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96749599999,96745099999"
Jakarta,2024-09-11,34,25.2,29,35.9,25.2,31.1,21.9,67.3,0.007,100,4.17,rain,0,0,24.8,24.2,89.8,1010.7,59.4,6.8,185.2,16.1,7,10,2024-09-11T05:47:54,2024-09-11T17:50:50,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-12,33.3,24.5,28.5,38.7,24.5,31.2,23.3,74.5,7.788,100,8.33,rain,0,0,22,94,98.8,1011.4,62.6,5.6,245.9,21.1,9,10,2024-09-12T05:47:23,2024-09-12T17:50:39,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-13,32.7,23.1,27.7,37.4,23.1,30,22.6,75.4,0.271,100,8.33,rain,0,0,19.8,18.2,300.7,1010.7,59.9,6,251.5,21.6,9,10,2024-09-13T05:46:52,2024-09-13T17:50:28,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-14,33.9,23.7,28.9,36.7,23.7,31.2,21.5,65.8,0,0,0,,0,0,18,23.6,36.4,1009.4,46.4,6.3,281.9,24.3,10,10,2024-09-14T05:46:21,2024-09-14T17:50:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-15,33.3,24.1,28.9,36.7,24.1,31,21.6,66.2,0,0,0,,0,0,18.7,21.6,21.9,1008.8,47.4,6.4,276.9,23.9,10,10,2024-09-15T05:45:50,2024-09-15T17:50:05,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-16,33,24,28.9,36.1,24,30.9,21.2,64.8,0,0,0,,0,0,20.9,21.6,348.9,1008.8,44.8,6.8,269.4,23.1,9,10,2024-09-16T05:45:18,2024-09-16T17:49:54,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-17,33.5,24.9,29.1,35.3,24.9,30.6,20.4,60.9,0,0,0,,0,0,26.3,18.5,330.7,1007.8,47,6.8,276.2,24,10,10,2024-09-17T05:44:47,2024-09-17T17:49:42,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-18,32.7,23.9,28.3,36,23.9,30.3,21.3,67.1,0,0,0,,0,0,24.5,26.8,314.3,1007.8,45.4,6.5,294.3,25.3,10,10,2024-09-18T05:44:15,2024-09-18T17:49:31,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-19,33.5,23.4,28.8,35.4,23.4,30.3,20.5,62.6,0,0,0,rain,0,0,24.1,17.5,0.8,1007.7,40.3,6.8,299.2,26,10,10,2024-09-19T05:43:44,2024-09-19T17:49:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-20,33.6,25,29.1,38.5,25,31.9,22.1,66.9,0,0,0,,0,0,28.8,19.5,47.2,1008.2,45.2,6.6,280.5,24.2,10,10,2024-09-20T05:43:13,2024-09-20T17:49:08,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-21,33.7,24.9,29.3,38.4,24.9,32.7,22.8,69,0,0,0,,0,0,27,15,16.1,1008.7,44,5.7,265.7,22.8,9,10,2024-09-21T05:42:41,2024-09-21T17:48:57,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-22,33.8,25.2,29.6,40.2,25.2,34,24,73.1,0.001,100,4.17,rain,0,0,23.8,20.9,53.2,1008.8,50.9,5.6,251.2,21.8,9,30,2024-09-22T05:42:10,2024-09-22T17:48:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
Jakarta,2024-09-23,33.4,26,29.8,40.6,26,34.6,24.5,74.2,0.098,100,8.33,rain,0,0,34.6,19.8,61.5,1009.6,59.9,5.3,233.8,20.2,9,30,2024-09-23T05:41:39,2024-09-23T17:48:35,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-24,32,25.2,27.9,37,25.2,30.8,24.1,80.4,1.948,100,4.17,rain,0,0,24.8,18.4,119.3,1010.2,55.8,5.7,192.1,16.6,8,10,2024-09-24T05:41:08,2024-09-24T17:48:24,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-25,32.9,23.4,27.5,38.1,23.4,29.6,23.3,79.6,46.173,100,12.5,rain,0,0,27,25.2,203.6,1010.5,63.5,4.9,240.4,20.8,9,30,2024-09-25T05:40:37,2024-09-25T17:48:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-26,32.9,24,27.3,38.6,24,29.1,23.5,81.7,27.218,100,16.67,rain,0,0,17.3,27.1,6.6,1010.6,64.9,5,167.2,14.5,5,30,2024-09-26T05:40:06,2024-09-26T17:48:03,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-27,33.5,24.1,28.6,41.2,24.1,32.1,23.9,76.8,26.191,100,12.5,rain,0,0,25.6,22.1,55.1,1010.6,54.6,5.8,270.8,23.4,9,30,2024-09-27T05:39:35,2024-09-27T17:47:52,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-28,34.1,26.5,29.8,41.9,26.5,34.4,24.2,72.5,0,0,0,rain,0,0,38.9,26.9,68.9,1009.5,58.8,5.8,248.7,21.5,9,30,2024-09-28T05:39:05,2024-09-28T17:47:42,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
Jakarta,2024-09-29,33.9,25,29.6,41.5,25,33.2,23.4,70.6,0.026,100,8.33,rain,0,0,27.4,25.7,70.5,1009.6,47.6,5.9,259.3,22.4,9,30,2024-09-29T05:38:35,2024-09-29T17:47:32,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,WIHH,96739099999,96749099999,96751099999,96749599999,96745099999"
